timestamp,session_time,frame_identifier,player_car_index,track_name
1785643117.258685,379.8352966308594,7628,0,MONTREALGRAND PRIX
1785643117.7632403,380.3441162109375,7638,0,MONTREALGRAND PRIX
1785643118.2638247,380.8433532714844,7648,0,MONTREALGRAND PRIX
1785643118.7637243,381.34246826171875,7658,0,MONTREALGRAND PRIX
1785643119.2649639,381.8438415527344,7668,0,MONTREALGRAND PRIX
1785643119.765395,382.3440246582031,7678,0,MONTREALGRAND PRIX
1785643120.2633054,382.8439636230469,7688,0,MONTREALGRAND PRIX
1785643120.760581,383.34124755859375,7698,0,MONTREALGRAND PRIX
1785643121.259331,383.8388366699219,7708,0,MONTREALGRAND PRIX
1785643121.7568738,384.33831787109375,7718,0,MONTREALGRAND PRIX
1785643122.2640097,384.8433837890625,7729,0,MONTREALGRAND PRIX
1785643122.7610445,385.34002685546875,7739,0,MONTREALGRAND PRIX
1785643123.2658834,385.8436279296875,7749,0,MONTREALGRAND PRIX
1785643123.765581,386.3404235839844,7759,0,MONTREALGRAND PRIX
1785643124.2653198,386.8448181152344,7769,0,MONTREALGRAND PRIX
1785643124.7577527,387.33343505859375,7779,0,MONTREALGRAND PRIX
1785643125.2661622,387.8439636230469,7789,0,MONTREALGRAND PRIX
1785643125.7603147,388.33917236328125,7799,0,MONTREALGRAND PRIX
1785643126.2638,388.8438720703125,7809,0,MONTREALGRAND PRIX
1785643126.7591798,389.34234619140625,7819,0,MONTREALGRAND PRIX
1785643127.2587678,389.837646484375,7829,0,MONTREALGRAND PRIX
1785643127.768764,390.3481750488281,7839,0,MONTREALGRAND PRIX
1785643128.2671363,390.8463439941406,7849,0,MONTREALGRAND PRIX
1785643128.7696164,391.349853515625,7859,0,MONTREALGRAND PRIX
1785643129.2672248,391.8476257324219,7869,0,MONTREALGRAND PRIX
1785643129.770233,392.34771728515625,7879,0,MONTREALGRAND PRIX
1785643130.2696755,392.8464660644531,7889,0,MONTREALGRAND PRIX
1785643130.7673695,393.3396301269531,7899,0,MONTREALGRAND PRIX
1785643131.2619793,393.83984375,7909,0,MONTREALGRAND PRIX
1785643131.7659497,394.342529296875,7919,0,MONTREALGRAND PRIX
1785643132.2687871,394.8458251953125,7929,0,MONTREALGRAND PRIX
1785643132.7623365,395.337890625,7939,0,MONTREALGRAND PRIX
1785643133.255595,395.8352355957031,7949,0,MONTREALGRAND PRIX
1785643133.7663133,396.3454284667969,7960,0,MONTREALGRAND PRIX
1785643134.2643666,396.8424072265625,7970,0,MONTREALGRAND PRIX
1785643134.7599797,397.34033203125,7980,0,MONTREALGRAND PRIX
1785643135.2585397,397.8363342285156,7990,0,MONTREALGRAND PRIX
1785643135.7624035,398.34014892578125,8000,0,MONTREALGRAND PRIX
1785643136.2690406,398.8451843261719,8010,0,MONTREALGRAND PRIX
1785643136.764461,399.337890625,8020,0,MONTREALGRAND PRIX
1785643137.2588294,399.8340148925781,8030,0,MONTREALGRAND PRIX
1785643137.7606502,400.34039306640625,8040,0,MONTREALGRAND PRIX
1785643138.2623577,400.8412170410156,8050,0,MONTREALGRAND PRIX
1785643138.757621,401.32904052734375,8060,0,MONTREALGRAND PRIX
1785643139.2688975,401.83929443359375,8070,0,MONTREALGRAND PRIX
1785643139.7674813,402.3429260253906,8080,0,MONTREALGRAND PRIX
1785643140.260631,402.8398132324219,8090,0,MONTREALGRAND PRIX
1785643140.7570076,403.3345642089844,8100,0,MONTREALGRAND PRIX
1785643141.266689,403.8407897949219,8110,0,MONTREALGRAND PRIX
1785643141.7639866,404.3409118652344,8120,0,MONTREALGRAND PRIX
1785643142.2672906,404.84503173828125,8130,0,MONTREALGRAND PRIX
1785643142.7588823,405.33721923828125,8140,0,MONTREALGRAND PRIX
1785643143.2586925,405.83087158203125,8150,0,MONTREALGRAND PRIX
1785643143.7627707,406.3390808105469,8160,0,MONTREALGRAND PRIX
1785643144.270741,406.8466796875,8170,0,MONTREALGRAND PRIX
1785643144.7627294,407.3433837890625,8180,0,MONTREALGRAND PRIX
1785643145.2564545,407.83245849609375,8190,0,MONTREALGRAND PRIX
1785643145.7708237,408.3472900390625,8201,0,MONTREALGRAND PRIX
1785643146.2624395,408.83856201171875,8211,0,MONTREALGRAND PRIX
1785643146.77082,409.3446960449219,8221,0,MONTREALGRAND PRIX
1785643147.2570767,409.83355712890625,8231,0,MONTREALGRAND PRIX
1785643147.7602215,410.33990478515625,8241,0,MONTREALGRAND PRIX
1785643148.260079,410.8369140625,8252,0,MONTREALGRAND PRIX
1785643148.7686334,411.3452453613281,8262,0,MONTREALGRAND PRIX
1785643149.2611275,411.83953857421875,8272,0,MONTREALGRAND PRIX
1785643149.7689188,412.34271240234375,8282,0,MONTREALGRAND PRIX
1785643150.2597146,412.83953857421875,8292,0,MONTREALGRAND PRIX
1785643150.7618735,413.34332275390625,8302,0,MONTREALGRAND PRIX
1785643151.2598162,413.8372802734375,8312,0,MONTREALGRAND PRIX
1785643151.7651548,414.34466552734375,8322,0,MONTREALGRAND PRIX
1785643152.2642252,414.84271240234375,8332,0,MONTREALGRAND PRIX
1785643152.768987,415.34649658203125,8343,0,MONTREALGRAND PRIX
1785643153.2703326,415.84661865234375,8353,0,MONTREALGRAND PRIX
1785643153.762113,416.3406982421875,8363,0,MONTREALGRAND PRIX
1785643154.2668035,416.8434753417969,8373,0,MONTREALGRAND PRIX
1785643154.765217,417.34344482421875,8383,0,MONTREALGRAND PRIX
1785643155.2703812,417.8468017578125,8393,0,MONTREALGRAND PRIX
1785643155.7586012,418.33306884765625,8403,0,MONTREALGRAND PRIX
1785643156.263269,418.8388671875,8413,0,MONTREALGRAND PRIX
1785643156.7573676,419.3339538574219,8423,0,MONTREALGRAND PRIX
1785643157.266993,419.83807373046875,8433,0,MONTREALGRAND PRIX
1785643157.7660062,420.3440856933594,8443,0,MONTREALGRAND PRIX
1785643158.2641265,420.84228515625,8453,0,MONTREALGRAND PRIX
1785643158.7596414,421.3360900878906,8463,0,MONTREALGRAND PRIX
1785643159.2623372,421.83978271484375,8473,0,MONTREALGRAND PRIX
1785643159.760149,422.337646484375,8483,0,MONTREALGRAND PRIX
1785643160.256751,422.83282470703125,8493,0,MONTREALGRAND PRIX
1785643160.7628164,423.3364562988281,8503,0,MONTREALGRAND PRIX
1785643161.257543,423.8334045410156,8513,0,MONTREALGRAND PRIX
1785643161.7584174,424.3327941894531,8523,0,MONTREALGRAND PRIX
1785643162.2642007,424.84088134765625,8533,0,MONTREALGRAND PRIX
1785643162.7642486,425.33880615234375,8543,0,MONTREALGRAND PRIX
1785643163.2603464,425.83319091796875,8553,0,MONTREALGRAND PRIX
1785643163.7584612,426.33209228515625,8564,0,MONTREALGRAND PRIX
1785643164.267131,426.843017578125,8574,0,MONTREALGRAND PRIX
1785643164.766192,427.34271240234375,8584,0,MONTREALGRAND PRIX
1785643165.2574592,427.831298828125,8594,0,MONTREALGRAND PRIX
1785643165.7679737,428.3385925292969,8604,0,MONTREALGRAND PRIX
1785643166.2666516,428.8377685546875,8614,0,MONTREALGRAND PRIX
1785643166.7686365,429.34246826171875,8624,0,MONTREALGRAND PRIX
1785643167.261872,429.8366394042969,8634,0,MONTREALGRAND PRIX
1785643167.7688246,430.3388977050781,8644,0,MONTREALGRAND PRIX
1785643168.2573621,430.8310546875,8654,0,MONTREALGRAND PRIX
1785643168.7624576,431.3355712890625,8664,0,MONTREALGRAND PRIX
1785643169.257064,431.8291015625,8674,0,MONTREALGRAND PRIX
1785643169.765281,432.3390197753906,8685,0,MONTREALGRAND PRIX
1785643170.2610993,432.82672119140625,8695,0,MONTREALGRAND PRIX
1785643170.7696927,433.341552734375,8705,0,MONTREALGRAND PRIX
1785643171.2672913,433.8423156738281,8715,0,MONTREALGRAND PRIX
1785643171.7717988,434.34466552734375,8725,0,MONTREALGRAND PRIX
1785643172.265042,434.8359680175781,8735,0,MONTREALGRAND PRIX
1785643172.7661412,435.3405456542969,8745,0,MONTREALGRAND PRIX
1785643173.265365,435.8346862792969,8755,0,MONTREALGRAND PRIX
1785643173.7652495,436.3402099609375,8765,0,MONTREALGRAND PRIX
1785643174.272492,436.8380126953125,8775,0,MONTREALGRAND PRIX
1785643174.7631543,437.3377990722656,8785,0,MONTREALGRAND PRIX
1785643175.26986,437.84478759765625,8796,0,MONTREALGRAND PRIX
1785643175.7671342,438.3435363769531,8806,0,MONTREALGRAND PRIX
1785643176.257504,438.83160400390625,8816,0,MONTREALGRAND PRIX
1785643176.7712698,439.3420104980469,8826,0,MONTREALGRAND PRIX
1785643177.260934,439.8380432128906,8836,0,MONTREALGRAND PRIX
1785643177.7623663,440.33984375,8846,0,MONTREALGRAND PRIX
1785643178.2668748,440.84197998046875,8856,0,MONTREALGRAND PRIX
1785643178.7637498,441.3399963378906,8866,0,MONTREALGRAND PRIX
1785643179.266474,441.8400573730469,8876,0,MONTREALGRAND PRIX
1785643179.7612426,442.33648681640625,8886,0,MONTREALGRAND PRIX
1785643180.2657301,442.8440246582031,8896,0,MONTREALGRAND PRIX
1785643180.7579973,443.32904052734375,8906,0,MONTREALGRAND PRIX
1785643181.2568235,443.8329162597656,8916,0,MONTREALGRAND PRIX
1785643181.7560618,444.33306884765625,8926,0,MONTREALGRAND PRIX
1785643182.2581847,444.8302307128906,8937,0,MONTREALGRAND PRIX
1785643182.7651057,445.34063720703125,8947,0,MONTREALGRAND PRIX
1785643183.2659173,445.8428649902344,8957,0,MONTREALGRAND PRIX
1785643183.7724257,446.34393310546875,8967,0,MONTREALGRAND PRIX
1785643184.264625,446.8399658203125,8977,0,MONTREALGRAND PRIX
1785643184.7656581,447.3428955078125,8987,0,MONTREALGRAND PRIX
1785643185.2588215,447.8320007324219,8998,0,MONTREALGRAND PRIX
1785643185.7590604,448.33575439453125,9008,0,MONTREALGRAND PRIX
1785643186.2658043,448.841064453125,9019,0,MONTREALGRAND PRIX
1785643186.75898,449.33123779296875,9029,0,MONTREALGRAND PRIX
