timestamp,session_time,frame_identifier,player_car_index,world_pos_X,world_pos_Y,world_pos_Z,world_velo_X,world_velo_Y,world_velo_Z,world_fwd_dir_X,world_fwd_dir_Y,world_fwd_dir_Z,world_rgt_dir_X,world_rgt_dir_Y,world_rgt_dir_Z,gforce_lat,gforce_long,gforce_vert,yaw,pitch,roll
1785642922.2625263,184.8513641357422,3711,0,382.0566711425781,87.62871551513672,1158.0909423828125,13.305824279785156,0.004202677868306637,75.17021942138672,5711,-104,32265,-32265,0,5711,4719,14979,-27787,6.855152087477005e-41,2.7079938359367694e+26,1.0862601720001422e-19
1785642922.315797,184.90695190429688,3712,0,117.36439514160156,94.2025146484375,-123.3550033569336,29.148046493530273,-1.2280309200286865,72.74539184570312,12178,-512,30415,-30418,63,12180,9961,-16591,-17302,443012736.0,nan,7.11903578893159e-15
1785642922.3586953,184.94827270507812,3713,0,118.81474304199219,94.14315795898438,-119.70870208740234,28.8900203704834,-1.0867743492126465,73.08015441894531,11889,-309,30532,-30532,140,11891,-9961,-16594,7340,-5.866077623650767e-10,1.2688307463637185e-18,-9.112361473023745e-13
1785642922.4086132,185.0001220703125,3714,0,120.25162506103516,94.10196685791016,-116.04756164550781,28.612152099609375,-0.6767852902412415,73.34930419921875,11695,-323,30607,-30608,83,11696,-2621,-16600,17826,6.981782348809308e+30,-1.0105699331819438e+19,-3.175193041449127e+29
1785642922.4575648,185.05050659179688,3715,0,121.67672729492188,94.0667724609375,-112.37318420410156,28.416378021240234,-0.7692914009094238,73.6081314086914,11624,-351,30633,-30635,70,11625,0,-16640,20972,0.00020622729789465666,-6.54093845753323e-09,-1.357846863867772e-20
1785642922.51279,185.1011962890625,3716,0,123.09395599365234,94.02437591552734,-108.6862564086914,28.287460327148438,-0.8933757543563843,73.85337829589844,11609,-327,30639,-30641,49,11610,-19399,-16696,-30409,7.549245270052018e-28,3.338449359220771e+28,-5.831907873288245e-11
1785642922.5615904,185.15296936035156,3717,0,124.5058364868164,93.98045349121094,-104.98743438720703,28.19815444946289,-0.8475205302238464,74.08232879638672,11584,-321,30649,-30650,43,11585,-19923,-16739,-7864,5.333773474432474e-34,3.8413812290741045e-35,-4.844959508758253e+24
1785642922.6107717,185.20298767089844,3718,0,125.91387939453125,93.93986511230469,-101.27764129638672,28.12844467163086,-0.7915393710136414,74.29608154296875,11538,-325,30666,-30667,37,11539,-8389,-16753,-17302,3.107911784246864e-35,5.632507801055908,-8.015312194824219
1785642922.6624537,185.25244140625,3719,0,127.31853485107422,93.90058135986328,-97.55715942382812,28.062410354614258,-0.775670051574707,74.51484680175781,11479,-332,30688,-30689,40,11480,26739,-16751,9437,3.107916949993523e-35,15823.3759765625,1.507512493448654e-36
1785642922.7117546,185.30313110351562,3720,0,128.72000122070312,93.86251831054688,-93.82510375976562,28.001205444335938,-0.7565776705741882,74.75711059570312,11417,-354,30711,-30713,42,11418,-524,-16748,10486,-2.750301825575833e-22,0.019193537533283234,32.061241149902344
1785642922.760654,185.35284423828125,3721,0,130.11842346191406,93.82330322265625,-90.08075714111328,27.939035415649414,-0.8143239617347717,75.00492095947266,11356,-361,30733,-30735,43,11358,-29360,-16745,13631,9.594997320594602e-17,0.001165331108495593,-1.0116742682702231e-28
1785642922.812554,185.40184020996094,3722,0,131.51341247558594,93.78158569335938,-86.32472229003906,27.864864349365234,-0.8413372039794922,75.22516632080078,11300,-356,30754,-30756,44,11302,2621,-16745,-21496,-2.750301825575833e-22,21985160.0,3.0575974960811436e-05
1785642922.8613667,185.4524688720703,3723,0,132.9057159423828,93.73995208740234,-82.5551986694336,27.820859909057617,-0.8204858303070068,75.51588439941406,11249,-344,30773,-30775,42,11250,-3670,-16750,-32506,1.950774450589757e-20,1.8587693726715383e+28,1.8662091871846087e-09
1785642922.9157631,185.504150390625,3724,0,134.29510498046875,93.69956970214844,-78.77323913574219,27.75899887084961,-0.8008459806442261,75.74869537353516,11199,-350,30791,-30793,42,11200,22020,-16754,-13107,0.00020622758893296123,-2.531002229969639e-21,5.971868688448012e-08
1785642922.9693635,185.55810546875,3725,0,135.6814422607422,93.65939331054688,-74.97970581054688,27.6976318359375,-0.8080022931098938,75.97933197021484,11149,-350,30809,-30811,43,11150,22020,-16754,18874,5.3337817396271285e-34,-66937.34375,1.0019131898880005
1785642923.0144246,185.59996032714844,3726,0,137.06468200683594,93.61872863769531,-71.1746597290039,27.634706497192383,-0.8158226013183594,76.209716796875,11096,-347,30829,-30830,44,11097,25166,-16752,17302,7.549250084876879e-28,-2.062029609566905e+22,-8.898775677923174e-16
1785642923.0667374,185.6553955078125,3727,0,138.4446258544922,93.57804107666016,-67.35810089111328,27.56606101989746,-0.8102893829345703,76.4404525756836,11039,-345,30849,-30850,46,11040,-30933,-16746,-17826,-152002264825856.0,-2.586591329064593e+31,-1.0608166002192485e-22
1785642923.109324,185.69631958007812,3728,0,139.8209991455078,93.5377197265625,-63.53000259399414,27.490886688232422,-0.8042667508125305,76.67121124267578,10979,-343,30870,-30872,48,10980,12059,-16739,-20972,0.00020622751617338508,-4.222391031651623e+31,-6.502786064337518e+32
1785642923.1625605,185.7513427734375,3729,0,141.19337463378906,93.49759674072266,-59.69033432006836,27.4081974029541,-0.8026638031005859,76.9026870727539,10916,-341,30893,-30894,50,10917,-12059,-16734,9437,-2.7502962719950604e-22,-1.1816848785341547e+24,-0.5009563565254211
1785642923.2148533,185.80450439453125,3730,0,142.5616455078125,93.45747375488281,-55.83915328979492,27.327829360961914,-0.8038424253463745,77.13152313232422,10856,-341,30914,-30915,49,10857,10486,-16740,-25690,7.549246714499476e-28,-1.2673359359260745e+25,-1.7380412974137573e-18
1785642923.2671826,185.85826110839844,3731,0,143.9259033203125,93.417236328125,-51.97657775878906,27.246984481811523,-0.805328369140625,77.3586654663086,10802,-341,30933,-30934,49,10803,-18350,-16738,4719,7.54924623301699e-28,1.0660725723894851e-35,-3.859226932276266e-34
1785642923.311076,185.8992156982422,3732,0,145.2859649658203,93.37661743164062,-48.10264205932617,27.15808868408203,-0.822391152381897,77.58626556396484,10743,-350,30953,-30955,54,10744,-2621,-16728,-31982,-1.7252295947400853e-07,5.699293259149672e-33,0.003913720604032278
1785642923.3625393,185.95321655273438,3733,0,146.64126586914062,93.3341293334961,-44.21731185913086,27.05769157409668,-0.8791871070861816,77.81405639648438,10670,-379,30978,-30980,58,10672,-25166,-16721,28836,4.627234467986796e-13,-1616214312878080.0,-2.847605845243163e-14
1785642923.4152944,186.0069580078125,3734,0,147.991943359375,93.28788757324219,-40.32079315185547,26.97760581970215,-0.9627954363822937,78.03360748291016,10611,-408,30998,-31000,49,10612,-5243,-16751,-3146,-1.0084190371628665e-08,-2.361492075834245e+17,550807011328.0
1785642923.4589477,186.0474853515625,3735,0,149.33888244628906,93.23765563964844,-36.41340637207031,26.903770446777344,-1.03571355342865,78.25016784667969,10574,-430,31010,-31013,51,10576,28312,-16750,28836,-7.487667273603135e-36,63.18546676635742,-3.7687745073890064e-37
1785642923.5117993,186.09999084472656,3736,0,150.68211364746094,93.1843032836914,-32.49523162841797,26.831274032592773,-1.0929088592529297,78.46448516845703,10530,-453,31025,-31028,52,10532,-13107,-16756,-7864,-1.6860250697795386e+30,-5.9160110710871155e-33,-1025.9578857421875
1785642923.5619662,186.15267944335938,3737,0,152.023193359375,93.1280288696289,-28.566917419433594,26.89596939086914,-1.1584089994430542,78.6257095336914,10517,-482,31029,-31032,5,10519,-25690,16132,-31457,-1.9361550123581095e-12,1973474033664.0,6.322953644259511e-30
1785642923.6120162,186.20436096191406,3738,0,153.37933349609375,93.0676040649414,-24.63510513305664,27.327295303344727,-1.2582569122314453,78.6466293334961,10877,-527,30904,-30908,-165,10876,30933,16201,3670,-369141.40625,11183.615234375,-1.523120441751447e+31
1785642923.661884,186.25436401367188,3739,0,154.75531005859375,93.00139617919922,-20.701383590698242,27.679550170898438,-1.3832941055297852,78.70292663574219,11189,-570,30792,-30796,-41,11190,-15729,16149,-17302,1.9507691191522152e-20,1.418147454374481e+32,-2.291737837367691e-05
1785642923.7147362,186.30458068847656,3740,0,156.14654541015625,92.9294662475586,-16.764019012451172,27.928110122680664,-1.4831525087356567,78.79694366455078,11167,-600,30799,-30804,-37,11169,-13107,16012,17826,3.265019020134318e+18,2.786421431397624e-23,1.6283776726081748e-19
1785642923.759081,186.344482421875,3741,0,157.54437255859375,92.853515625,-12.819820404052734,27.935794830322266,-1.5507023334503174,78.97702026367188,10933,-627,30882,-30887,49,10936,18350,-16735,13107,4.627229046975934e-13,1.2799638170690741e-05,-68850925568.0
1785642923.812257,186.39952087402344,3742,0,158.9365234375,92.77444458007812,-8.86461353302002,27.75115966796875,-1.6112920045852661,79.22051239013672,10649,-652,30981,-30986,101,10652,-31457,-16629,-20447,1.5580380634979563e-31,-1.291149903004012e-37,1.0608158429127795e-22
1785642923.8637784,186.45433044433594,3743,0,160.31712341308594,92.6921615600586,-4.896544456481934,27.45314598083496,-1.677467942237854,79.49750518798828,10464,-677,31043,-31049,118,10468,-25690,-16540,-28312,9.59496489511459e-17,2.4179456453009916e+32,8207.662109375
1785642923.9188292,186.50885009765625,3744,0,161.67930603027344,92.60662841796875,-0.9136584401130676,27.054462432861328,-1.738423466682434,79.80174255371094,10261,-697,31111,-31116,161,10266,-14156,-16522,-29884,5.671591994110661e-18,3.3185377478956836e-21,3.028091766638564e+23
1785642923.959742,186.54933166503906,3745,0,163.0230712890625,92.5183334350586,3.083918809890747,26.754804611206055,-1.7875152826309204,80.07279968261719,10103,-714,31162,-31168,97,10108,19923,-16638,5243,-1.008417704895237e-08,-4.084797410536851e-34,-6.669825417882427e-16
