packet_format,game_year,game_major_version,game_minor_version,packet_version,packet_id,session_uid,session_time,frame_identifier,overall_frame_identifier,player_car_index,secondary_player_car_index,packet_size,timestamp,packet_name
2025,25,1,22,1,0,12331792693039097994,0.7573150396347046,10,10,0,255,1349,1782621467.9300897,Motion
2025,25,1,22,1,13,12331792693039097994,0.7573150396347046,10,10,0,255,273,1782621467.9318395,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.7573150396347046,10,10,0,255,1352,1782621467.9318395,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.7573150396347046,10,10,0,255,1239,1782621467.9318395,Car Status
2025,25,1,22,1,10,12331792693039097994,0.7803733348846436,11,11,0,255,1041,1782621468.0119557,Car Damage
2025,25,1,22,1,12,12331792693039097994,0.7803733348846436,11,11,0,255,231,1782621468.0119557,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.7803733348846436,11,11,0,255,1285,1782621468.0119557,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.7803733348846436,11,11,0,255,1349,1782621468.0119557,Motion
2025,25,1,22,1,13,12331792693039097994,0.7803733348846436,11,11,0,255,273,1782621468.0119557,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.7803733348846436,11,11,0,255,1352,1782621468.0119557,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.7803733348846436,11,11,0,255,1239,1782621468.013614,Car Status
2025,25,1,22,1,12,12331792693039097994,0.8028939366340637,12,12,0,255,231,1782621468.0235949,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.8028939366340637,12,12,0,255,1285,1782621468.0235949,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.8028939366340637,12,12,0,255,1349,1782621468.0253043,Motion
2025,25,1,22,1,13,12331792693039097994,0.8028939366340637,12,12,0,255,273,1782621468.0253043,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.8028939366340637,12,12,0,255,1352,1782621468.0253043,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.8028939366340637,12,12,0,255,1239,1782621468.0253043,Car Status
2025,25,1,22,1,10,12331792693039097994,0.8475277423858643,13,13,0,255,1041,1782621468.0501487,Car Damage
2025,25,1,22,1,12,12331792693039097994,0.8931328654289246,14,14,0,255,231,1782621468.0803342,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.8931328654289246,14,14,0,255,1285,1782621468.0803342,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.8931328654289246,14,14,0,255,1349,1782621468.0803342,Motion
2025,25,1,22,1,13,12331792693039097994,0.8931328654289246,14,14,0,255,273,1782621468.0819373,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.8931328654289246,14,14,0,255,1352,1782621468.0819373,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.8931328654289246,14,14,0,255,1239,1782621468.0819373,Car Status
2025,25,1,22,1,12,12331792693039097994,0.9490877389907837,15,15,0,255,231,1782621468.1426885,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.9490877389907837,15,15,0,255,1285,1782621468.1426885,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.9490877389907837,15,15,0,255,1349,1782621468.1426885,Motion
2025,25,1,22,1,13,12331792693039097994,0.9490877389907837,15,15,0,255,273,1782621468.1426885,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.9490877389907837,15,15,0,255,1352,1782621468.1426885,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.9490877389907837,15,15,0,255,1239,1782621468.1426885,Car Status
2025,25,1,22,1,10,12331792693039097994,0.9655055403709412,16,16,0,255,1041,1782621468,Car Damage
2025,25,1,22,1,12,12331792693039097994,0.9993951916694641,17,17,0,255,231,1782621468.1835344,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.9993951916694641,17,17,0,255,1285,1782621468.1835344,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.9993951916694641,17,17,0,255,1349,1782621468.1835344,Motion
2025,25,1,22,1,13,12331792693039097994,0.9993951916694641,17,17,0,255,273,1782621468.1835344,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.9993951916694641,17,17,0,255,1352,1782621468.1835344,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.9993951916694641,17,17,0,255,1239,1782621468.1835344,Car Status
2025,25,1,22,1,12,12331792693039097994,1.0480939149856567,18,18,0,255,231,1782621468.2300599,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.0480939149856567,18,18,0,255,1285,1782621468.2300599,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.0480939149856567,18,18,0,255,1349,1782621468.2300599,Motion
2025,25,1,22,1,13,12331792693039097994,1.0480939149856567,18,18,0,255,273,1782621468.2300599,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.0480939149856567,18,18,0,255,1352,1782621468.2300599,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,1.0480939149856567,18,18,0,255,1239,1782621468.2300599,Car Status
2025,25,1,22,1,10,12331792693039097994,1.062606930732727,19,19,0,255,1041,1782621468.2443388,Car Damage
2025,25,1,22,1,12,12331792693039097994,1.0805648565292358,20,20,0,255,231,1782621468.279421,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.0805648565292358,20,20,0,255,1285,1782621468.2797387,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.0805648565292358,20,20,0,255,1349,1782621468.2797387,Motion
2025,25,1,22,1,13,12331792693039097994,1.0805648565292358,20,20,0,255,273,1782621468.2797387,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.0805648565292358,20,20,0,255,1352,1782621468.2797387,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,1.0805648565292358,20,20,0,255,1239,1782621468.2797387,Car Status
2025,25,1,22,1,12,12331792693039097994,1.1333043575286865,21,21,0,255,231,1782621468.3204718,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.1333043575286865,21,21,0,255,1285,1782621468.3220842,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.1333043575286865,21,21,0,255,1349,1782621468.3220842,Motion
2025,25,1,22,1,13,12331792693039097994,1.1333043575286865,21,21,0,255,273,1782621468.3220842,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.1333043575286865,21,21,0,255,1352,1782621468.3220842,Car Telemetry
