timestamp,session_time,frame_identifier,player_car_index,last_lap_time,current_lap_time,sector_1_time_ms,sector_1_time_min,sector_2_time_ms,sector_2_time_min,delta_car_ahead_ms,delta_car_ahead_min,delta_race_leader_ms,delta_race_leader_min,lap_distance,total_distance,delta_safety_car,car_position,current_lap_num,pit_status,pit_stops_count,sector,current_lap_invalid,penalties,total_warnings,corner_cutting_warnings,unserved_drive_thru_pens_count,unserved_stop_go_pens_count,grid_pos,driver_status,result_status,pitlane_timer_active,pitlane_time_in_lane_ms,pitstop_timer_ms,pitstop_should_serve_pen,speed_trap_fastest_speed,speed_trap_fastest_lap
1784313375.7815092,229.50096130371094,4613,0,0,64245,41828,0,0,0,0,0,0,0,2734.857177734375,2734.857177734375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313375.8254516,229.546142578125,4614,0,0,64278,41828,0,0,0,0,0,0,0,2738.42431640625,2738.42431640625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313375.8786707,229.60028076171875,4615,0,0,64345,41828,0,0,0,0,0,0,0,2741.9833984375,2741.9833984375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313375.9274075,229.64535522460938,4616,0,0,64378,41828,0,0,0,0,0,0,0,2745.537353515625,2745.537353515625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313375.9737,229.69212341308594,4617,0,0,64428,41828,0,0,0,0,0,0,0,2749.089111328125,2749.089111328125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.0304115,229.7493438720703,4618,0,0,64478,41828,0,0,0,0,0,0,0,2752.641845703125,2752.641845703125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.0744658,229.79443359375,4619,0,0,64528,41828,0,0,0,0,0,0,0,2756.197998046875,2756.197998046875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.123133,229.84059143066406,4620,0,0,64578,41828,0,0,0,0,0,0,0,2759.760986328125,2759.760986328125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.1813133,229.89944458007812,4621,0,0,64628,41828,0,0,0,0,0,0,0,2763.33349609375,2763.33349609375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.227342,229.94537353515625,4622,0,0,64678,41828,0,0,0,0,0,0,0,2766.91650390625,2766.91650390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.280799,230.00167846679688,4623,0,0,64745,41828,0,0,0,0,0,0,0,2770.49462890625,2770.49462890625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.3275423,230.04623413085938,4624,0,0,64778,41828,0,0,0,0,0,0,0,2774.06787109375,2774.06787109375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.3718853,230.09165954589844,4625,0,0,64828,41828,0,0,0,0,0,0,0,2777.638671875,2777.638671875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.4276032,230.1479949951172,4626,0,0,64878,41828,0,0,0,0,0,0,0,2781.210205078125,2781.210205078125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.4813232,230.20297241210938,4627,0,0,64945,41828,0,0,0,0,0,0,0,2784.78515625,2784.78515625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.5264773,230.24652099609375,4628,0,0,64978,41828,0,0,0,0,0,0,0,2788.366455078125,2788.366455078125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.5715594,230.2904815673828,4629,0,0,65028,41828,0,0,0,0,0,0,0,2791.957275390625,2791.957275390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.6282063,230.3475341796875,4630,0,0,65078,41828,0,0,0,0,0,0,0,2795.56005859375,2795.56005859375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.6753895,230.3929443359375,4631,0,0,65128,41828,0,0,0,0,0,0,0,2799.165283203125,2799.165283203125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.731799,230.4508819580078,4632,0,0,65195,41828,0,0,0,0,0,0,0,2802.764892578125,2802.764892578125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.7791088,230.4969024658203,4633,0,0,65228,41828,0,0,0,0,0,0,0,2806.362060546875,2806.362060546875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.825261,230.5438232421875,4634,0,0,65278,41828,0,0,0,0,0,0,0,2809.9609375,2809.9609375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.879747,230.60037231445312,4635,0,0,65345,41828,0,0,0,0,0,0,0,2813.566650390625,2813.566650390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.92471,230.64488220214844,4636,0,0,65378,41828,0,0,0,0,0,0,0,2817.185546875,2817.185546875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313376.9722617,230.69004821777344,4637,0,0,65428,41828,0,0,0,0,0,0,0,2820.82080078125,2820.82080078125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.0286381,230.7467498779297,4638,0,0,65478,41828,0,0,0,0,0,0,0,2824.478271484375,2824.478271484375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.0745268,230.7925567626953,4639,0,0,65528,41828,0,0,0,0,0,0,0,2828.122314453125,2828.122314453125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.125302,230.8406219482422,4640,0,0,65578,41828,0,0,0,0,0,0,0,2831.75439453125,2831.75439453125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.1797693,230.8997802734375,4641,0,0,65628,41828,0,0,0,0,0,0,0,2835.388427734375,2835.388427734375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.2280903,230.94561767578125,4642,0,0,65678,41828,0,0,0,0,0,0,0,2839.0244140625,2839.0244140625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.2733715,230.9923858642578,4643,0,0,65728,41828,0,0,0,0,0,0,0,2842.66259765625,2842.66259765625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.3287542,231.04832458496094,4644,0,0,65778,41828,0,0,0,0,0,0,0,2846.303466796875,2846.303466796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.3733041,231.0926971435547,4645,0,0,65828,41828,0,0,0,0,0,0,0,2849.947509765625,2849.947509765625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.4297135,231.14901733398438,4646,0,0,65878,41828,0,0,0,0,0,0,0,2853.594970703125,2853.594970703125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.4743836,231.1941375732422,4647,0,0,65928,41828,0,0,0,0,0,0,0,2857.234375,2857.234375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.5293586,231.25042724609375,4648,0,0,65995,41828,0,0,0,0,0,0,0,2860.859619140625,2860.859619140625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.5750391,231.29452514648438,4649,0,0,66028,41828,0,0,0,0,0,0,0,2864.486328125,2864.486328125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.6288624,231.3500518798828,4650,0,0,66095,41828,0,0,0,0,0,0,0,2868.114501953125,2868.114501953125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.6733093,231.3940887451172,4651,0,0,66128,41828,0,0,0,0,0,0,0,2871.745849609375,2871.745849609375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.729552,231.44886779785156,4652,0,0,66178,41828,0,0,0,0,0,0,0,2875.38232421875,2875.38232421875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.7738445,231.4931640625,4653,0,0,66228,41828,0,0,0,0,0,0,0,2879.024658203125,2879.024658203125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.822473,231.53909301757812,4654,0,0,66278,41828,0,0,0,0,0,0,0,2882.6728515625,2882.6728515625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.8820405,231.5982666015625,4655,0,0,66328,41828,0,0,0,0,0,0,0,2886.327392578125,2886.327392578125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.9296784,231.646240234375,4656,0,0,66378,41828,0,0,0,0,0,0,0,2889.988037109375,2889.988037109375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313377.9789689,231.69483947753906,4657,0,0,66428,41828,0,0,0,0,0,0,0,2893.65478515625,2893.65478515625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.0277874,231.7437744140625,4658,0,0,66478,41828,0,0,0,0,0,0,0,2897.327392578125,2897.327392578125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.0744839,231.79225158691406,4659,0,0,66528,41828,0,0,0,0,0,0,0,2901.005615234375,2901.005615234375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.1295729,231.84107971191406,4660,0,0,66578,41828,0,0,0,0,0,0,0,2904.687255859375,2904.687255859375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.1797621,231.89407348632812,4661,0,0,66628,41828,0,0,0,0,0,0,0,2908.374267578125,2908.374267578125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.2274485,231.94337463378906,4662,0,0,66678,41828,0,0,0,0,0,0,0,2912.06640625,2912.06640625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.2776387,231.9920654296875,4663,0,0,66729,41828,0,0,0,0,0,0,0,2915.763916015625,2915.763916015625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.3314173,232.05178833007812,4664,0,0,66795,41828,0,0,0,0,0,0,0,2919.466796875,2919.466796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.3749406,232.09567260742188,4665,0,0,66829,41828,0,0,0,0,0,0,0,2923.174560546875,2923.174560546875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.4306264,232.1506805419922,4666,0,0,66895,41828,0,0,0,0,0,0,0,2926.886962890625,2926.886962890625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.4808707,232.19668579101562,4667,0,0,66929,41828,0,0,0,0,0,0,0,2930.6025390625,2930.6025390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.5294623,232.24620056152344,4668,0,0,66979,41828,0,0,0,0,0,0,0,2934.277099609375,2934.277099609375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.5724475,232.29302978515625,4669,0,0,67029,41828,0,0,0,0,0,0,0,2937.947021484375,2937.947021484375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.6256523,232.34695434570312,4670,0,0,67079,41828,0,0,0,0,0,0,0,2941.61279296875,2941.61279296875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.6796372,232.40090942382812,4671,0,0,67145,41828,0,0,0,0,0,0,0,2945.27392578125,2945.27392578125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.728148,232.44476318359375,4672,0,0,67179,41828,0,0,0,0,0,0,0,2948.9306640625,2948.9306640625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.7738352,232.49090576171875,4673,0,0,67229,41828,0,0,0,0,0,0,0,2952.583984375,2952.583984375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.8230062,232.53936767578125,4674,0,0,67279,41828,0,0,0,0,0,0,0,2956.2353515625,2956.2353515625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.873644,232.5884552001953,4675,0,0,67329,41828,0,0,0,0,0,0,0,2958.670166015625,2958.670166015625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.9237921,232.6389923095703,4676,0,0,67379,41828,0,0,0,0,0,0,0,2963.53466796875,2963.53466796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313378.979026,232.69830322265625,4677,0,0,67429,41828,0,0,0,0,0,0,0,2967.181640625,2967.181640625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.0226612,232.74281311035156,4678,0,0,67479,41828,0,0,0,0,0,0,0,2970.835205078125,2970.835205078125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.077659,232.7980499267578,4679,0,0,67529,41828,0,0,0,0,0,0,0,2974.49755859375,2974.49755859375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.1218553,232.84182739257812,4680,0,0,67579,41828,0,0,0,0,0,0,0,2978.1689453125,2978.1689453125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.175472,232.8961944580078,4681,0,0,67629,41828,0,0,0,0,0,0,0,2981.849853515625,2981.849853515625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.2310991,232.951171875,4683,0,0,67695,41828,0,0,0,0,0,0,0,2985.5400390625,2985.5400390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.2757306,232.99574279785156,4684,0,0,67729,41828,0,0,0,0,0,0,0,2989.239013671875,2989.239013671875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.330404,233.051025390625,4685,0,0,67795,41828,0,0,0,0,0,0,0,2992.944091796875,2992.944091796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.3740654,233.0944366455078,4686,0,0,67829,41828,0,0,0,0,0,0,0,2996.641845703125,2996.641845703125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.4268343,233.1482696533203,4687,0,0,67879,41828,0,0,0,0,0,0,0,3000.332763671875,3000.332763671875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.4815128,233.20184326171875,4688,0,0,67945,41828,0,0,0,0,0,0,0,3004.0205078125,3004.0205078125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.5257354,233.24563598632812,4689,0,0,67979,41828,0,0,0,0,0,0,0,3007.71044921875,3007.71044921875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.573664,233.29010009765625,4690,0,0,68029,41828,0,0,0,0,0,0,0,3011.40771484375,3011.40771484375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.6278129,233.3480987548828,4691,0,0,68079,41828,0,0,0,0,0,0,0,3015.115966796875,3015.115966796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.6810093,233.40264892578125,4692,0,0,68145,41828,0,0,0,0,0,0,0,3018.837646484375,3018.837646484375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.7277503,233.4459686279297,4693,0,0,68179,41828,0,0,0,0,0,0,0,3022.572509765625,3022.572509765625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.774141,233.491943359375,4694,0,0,68229,41828,0,0,0,0,0,0,0,3026.30615234375,3026.30615234375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.8289242,233.54937744140625,4695,0,0,68279,41828,0,0,0,0,0,0,0,3030.034423828125,3030.034423828125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.8715925,233.59249877929688,4696,0,0,68329,41828,0,0,0,0,0,0,0,3033.7587890625,3033.7587890625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.928682,233.64727783203125,4697,0,0,68379,41828,0,0,0,0,0,0,0,3037.480224609375,3037.480224609375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313379.9817746,233.70274353027344,4698,0,0,68446,41828,0,0,0,0,0,0,0,3041.19970703125,3041.19970703125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.0314736,233.7481689453125,4699,0,0,68479,41828,0,0,0,0,0,0,0,3044.919677734375,3044.919677734375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.076204,233.79502868652344,4700,0,0,68529,41828,0,0,0,0,0,0,0,3048.6416015625,3048.6416015625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.1217895,233.84014892578125,4701,0,0,68579,41828,0,0,0,0,0,0,0,3052.36767578125,3052.36767578125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.1747267,233.8955078125,4702,0,0,68629,41828,0,0,0,0,0,0,0,3056.08544921875,3056.08544921875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.230038,233.95040893554688,4703,0,0,68696,41828,0,0,0,0,0,0,0,3059.79150390625,3059.79150390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.2741494,233.9944305419922,4704,0,0,68729,41828,0,0,0,0,0,0,0,3063.48876953125,3063.48876953125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.3288226,234.04942321777344,4705,0,0,68779,41828,0,0,0,0,0,0,0,3067.1796875,3067.1796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.3727767,234.09310913085938,4706,0,0,68829,41828,0,0,0,0,0,0,0,3070.86669921875,3070.86669921875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.4305694,234.14801025390625,4707,0,0,68879,41828,0,0,0,0,0,0,0,3074.552490234375,3074.552490234375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.4727821,234.19229125976562,4708,0,0,68929,41828,0,0,0,0,0,0,0,3078.23974609375,3078.23974609375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.5281565,234.24778747558594,4709,0,0,68979,41828,0,0,0,0,0,0,0,3081.92919921875,3081.92919921875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.571501,234.29150390625,4710,0,0,69029,41828,0,0,0,0,0,0,0,3085.60693359375,3085.60693359375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.6275842,234.3463897705078,4711,0,0,69079,41828,0,0,0,0,0,0,0,3089.256591796875,3089.256591796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.6797566,234.4015350341797,4712,0,0,69146,41828,0,0,0,0,0,0,0,3092.8740234375,3092.8740234375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.7264,234.445068359375,4713,0,0,69179,41828,0,0,0,0,0,0,0,3096.457763671875,3096.457763671875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.779403,234.50088500976562,4714,0,0,69246,41828,0,0,0,0,0,0,0,3100.009033203125,3100.009033203125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.8267055,234.54513549804688,4715,0,0,69279,41828,0,0,0,0,0,0,0,3103.529541015625,3103.529541015625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.8801773,234.6011505126953,4716,0,0,69346,41828,0,0,0,0,0,0,0,3107.020751953125,3107.020751953125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.9275496,234.6463623046875,4717,0,0,69379,41828,0,0,0,0,0,0,0,3110.484375,3110.484375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313380.9808402,234.70166015625,4718,0,0,69446,41828,0,0,0,0,0,0,0,3113.917236328125,3113.917236328125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.028517,234.74667358398438,4719,0,0,69479,41828,0,0,0,0,0,0,0,3117.31005859375,3117.31005859375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.0720198,234.7923126220703,4720,0,0,69529,41828,0,0,0,0,0,0,0,3120.666015625,3120.666015625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.1288726,234.84759521484375,4721,0,0,69579,41828,0,0,0,0,0,0,0,3123.99169921875,3123.99169921875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.1729038,234.89239501953125,4722,0,0,69629,41828,0,0,0,0,0,0,0,3127.30126953125,3127.30126953125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.2282948,234.9473419189453,4723,0,0,69679,41828,0,0,0,0,0,0,0,3130.60107421875,3130.60107421875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.2794542,235.00155639648438,4724,0,0,69746,41828,0,0,0,0,0,0,0,3133.889404296875,3133.889404296875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.3251264,235.04501342773438,4725,0,0,69779,41828,0,0,0,0,0,0,0,3137.17138671875,3137.17138671875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.378319,235.0992889404297,4726,0,0,69829,41828,0,0,0,0,0,0,0,3140.44970703125,3140.44970703125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.4245842,235.1429901123047,4727,0,0,69879,41828,0,0,0,0,0,0,0,3143.730712890625,3143.730712890625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.4778526,235.1984405517578,4728,0,0,69929,41828,0,0,0,0,0,0,0,3147.00390625,3147.00390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.5227082,235.24212646484375,4729,0,0,69979,41828,0,0,0,0,0,0,0,3150.2626953125,3150.2626953125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.5783942,235.29769897460938,4730,0,0,70029,41828,0,0,0,0,0,0,0,3153.50048828125,3153.50048828125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.6274652,235.3434600830078,4731,0,0,70079,41828,0,0,0,0,0,0,0,3156.70703125,3156.70703125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.6736357,235.391357421875,4732,0,0,70129,41828,0,0,0,0,0,0,0,3159.866455078125,3159.866455078125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.7228022,235.4389190673828,4733,0,0,70179,41828,0,0,0,0,0,0,0,3162.977294921875,3162.977294921875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.7845683,235.49974060058594,4734,0,0,70229,41828,0,0,0,0,0,0,0,3166.0390625,3166.0390625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.8297238,235.54827880859375,4735,0,0,70279,41828,0,0,0,0,0,0,0,3169.052978515625,3169.052978515625,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.8761883,235.59463500976562,4736,0,0,70329,41828,0,0,0,0,0,0,0,3172.020751953125,3172.020751953125,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.9218538,235.6406707763672,4737,0,0,70379,41828,0,0,0,0,0,0,0,3174.959716796875,3174.959716796875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313381.9777822,235.6966094970703,4738,0,0,70429,41828,0,0,0,0,0,0,0,3177.860107421875,3177.860107421875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313382.0310836,235.75184631347656,4739,0,0,70496,41828,0,0,0,0,0,0,0,3180.732177734375,3180.732177734375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313382.075883,235.79605102539062,4740,0,0,70529,41828,0,0,0,0,0,0,0,3183.568115234375,3183.568115234375,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
1784313382.122428,235.84039306640625,4741,0,0,70579,41828,0,0,0,0,0,0,0,3186.364013671875,3186.364013671875,-0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,255
